0	1208	0	5878
1	0	0	0
2	0	0	2432
3	0	0	5077
4	0	0	2089
5	0	0	2713
6	0	0	0
7	0	0	0
8	0	0	2040
9	0	0	8588
10	0	0	0
11	0	0	628
12	0	0	0
13	0	0	0
14	0	0	7114
15	0	0	943
16	2822	0	2641
17	0	0	0
18	0	0	0
19	0	0	0
20	0	0	0
21	0	2822	0
22	0	0	0
23	0	1812	2270
24	0	0	0
25	0	0	0
26	0	0	0
27	0	2270	0
28	0	943	0
29	0	0	0
30	0	0	0
31	0	0	0
32	0	0	0
33	0	0	0
34	0	0	0
35	0	0	0
36	0	0	1812
37	0	3645	0
38	2270	0	3645
39	0	0	0
40	0	0	2822
41	0	0	0
42	943	0	0
43	0	0	1735
44	0	0	0
45	1306	0	0
46	0	0	0
47	1812	0	0
48	0	2202	0
49	0	0	0
50	0	1208	4386
51	0	0	0
52	0	0	0
53	3645	0	0
54	0	0	0
55	0	0	2202
56	0	0	0
57	0	0	0
58	0	0	0
59	0	0	2377
60	0	0	804
61	0	0	0
62	2843	1044	1195
63	2202	0	0
64	0	0	0
65	0	0	0
66	0	0	0
67	0	0	0
68	0	628	0
69	0	0	0
70	0	0	0
71	0	0	2895
72	0	1440	2448
73	0	1937	1440
74	0	2843	0
75	0	0	0
76	0	0	0
77	0	0	0
78	0	1195	0
79	0	4201	0
80	0	0	2936
81	0	3274	0
82	0	0	4908
83	0	4417	0
84	0	0	0
85	3414	2448	0
86	0	0	0
87	0	0	0
88	1440	0	0
89	0	1524	1306
90	0	2372	2421
91	1229	0	0
92	0	0	0
93	0	0	0
94	1195	1075	2935
95	0	0	0
96	0	0	0
97	0	0	0
98	0	1845	7568
99	0	0	0
100	0	0	0
101	0	0	0
102	0	2200	0
103	2377	0	0
104	0	4373	1922
105	0	1735	0
106	0	0	1668
107	0	0	0
108	4761	0	1208
109	0	1090	0
110	0	0	4358
111	0	0	1839
112	3678	0	0
113	0	6651	0
114	0	0	0
115	0	0	2442
116	0	0	0
117	0	0	2940
118	0	0	0
119	0	0	1203
120	0	2936	0
121	0	2432	4503
122	0	0	0
123	0	0	0
124	2282	5503	0
125	0	0	0
126	3513	4165	2264
127	0	2421	0
128	0	0	0
129	2448	0	3414
130	0	2708	0
131	1980	0	0
132	0	0	2168
133	0	1839	1808
134	2428	0	3342
135	0	6224	0
136	2817	0	818
137	0	0	0
138	0	0	0
139	0	0	0
140	1972	0	0
141	0	0	0
142	1090	0	0
143	0	2341	3864
144	5242	0	0
145	0	0	0
146	0	0	0
147	0	2487	0
148	2300	0	4176
149	0	2713	0
150	0	3678	1735
151	2367	2264	5113
152	2995	3519	0
153	0	0	3423
154	0	0	5142
155	2421	2372	0
156	0	2854	4414
157	1859	1980	9323
158	0	2282	4919
159	3635	1808	0
160	2393	507	4566
161	2245	2817	8120
162	2936	0	4317
163	1915	0	3060
164	1416	818	3682
165	3598	1435	5374
166	0	1203	1915
167	4358	2428	7891
168	0	5767	4929
169	3036	2300	3340
170	0	4713	5603
171	0	0	9853
172	8384	0	14562
173	5396	2491	1890
174	1996	7114	1721
175	1570	3384	5335
176	656	1915	0
177	3758	5233	0
178	1900	3812	5732
179	6151	0	0
180	3843	7750	0
181	818	7402	0
182	0	2594	0
183	5100	2442	0
184	3493	3534	0
185	8964	10096	0
186	3962	8161	0
187	0	12445	0
188	2594	7066	0
189	0	3342	0
190	0	0	0
191	628	6089	0
192	5410	2185	0
193	1075	2275	0
194	4961	0	0
195	1808	0	0
196	5310	0	0
197	2964	0	0
198	3304	0	0
199	4589	0	0
200	0	0	0
201	2264	0	0
202	0	0	0
203	0	0	0
204	0	0	0
205	0	2507	0
206	5077	0	0
207	0	0	0
208	0	0	0
209	2372	0	0
210	4165	5419	0
211	0	0	0
212	0	0	0
213	0	0	0
214	8847	1357	0
215	0	0	0
216	1649	5142	0
217	0	5732	0
218	0	0	0
219	0	0	0
220	5580	0	0
221	2713	0	0
222	0	0	0
223	507	0	0
224	6118	0	0
225	0	0	0
226	0	2949	0
227	0	0	0
228	3280	0	0
229	0	0	0
230	0	0	0
231	3423	0	0
232	0	0	0
233	0	0	0
234	0	0	0
235	0	0	0
236	2442	0	0
237	0	0	0
238	0	0	0
239	0	0	0
240	0	0	0
241	2507	0	0
242	0	0	0
243	0	0	0
244	804	0	0
245	0	0	0
246	0	0	0
247	0	0	0
248	1357	0	0
249	0	0	0
250	8191	0	0
251	0	0	0
252	5142	0	0
253	0	0	0
254	0	0	0
255	8681	0	0
