0	0	0	11324
1	0	0	0
2	0	0	0
3	0	0	4067
4	727	0	0
5	0	0	0
6	0	0	0
7	3712	0	2465
8	823	3712	4048
9	0	0	8641
10	0	0	0
11	0	0	0
12	511	0	0
13	0	0	0
14	0	0	0
15	0	0	2119
16	0	0	319
17	0	0	0
18	0	0	2760
19	0	0	4860
20	0	0	0
21	0	0	0
22	0	0	0
23	0	1472	0
24	0	0	0
25	0	0	1692
26	0	727	0
27	0	0	0
28	0	0	0
29	0	0	0
30	0	0	0
31	0	0	0
32	0	0	0
33	0	2760	0
34	0	0	0
35	0	0	0
36	0	0	3712
37	755	0	0
38	830	0	0
39	0	0	0
40	0	0	0
41	0	0	0
42	0	0	0
43	0	3063	0
44	0	0	2207
45	0	0	0
46	0	0	0
47	0	0	0
48	0	0	0
49	0	0	3836
50	0	0	8852
51	0	0	0
52	2760	823	0
53	0	0	2358
54	0	3358	0
55	0	0	0
56	0	0	1096
57	0	0	3358
58	0	0	0
59	0	0	0
60	0	511	0
61	3063	0	0
62	0	0	0
63	0	0	0
64	0	0	0
65	0	622	0
66	0	0	0
67	0	4099	0
68	1721	0	0
69	3358	0	0
70	0	0	0
71	0	0	0
72	0	2074	0
73	0	0	2696
74	867	0	0
75	0	755	0
76	1215	0	0
77	0	0	0
78	0	830	1020
79	0	0	0
80	0	0	0
81	0	0	0
82	622	8125	0
83	0	1129	0
84	0	0	3312
85	2822	0	0
86	0	0	0
87	0	0	0
88	2074	0	3418
89	0	3675	0
90	0	3312	0
91	0	0	0
92	0	0	0
93	0	0	0
94	0	1721	0
95	0	0	1556
96	0	0	0
97	0	0	0
98	0	7105	0
99	0	0	823
100	0	0	0
101	0	0	0
102	0	0	0
103	0	0	0
104	0	4067	7822
105	0	0	6514
106	0	6833	0
107	0	0	0
108	0	0	0
109	0	0	5072
110	0	0	1416
111	1472	0	755
112	8774	0	0
113	3312	6890	0
114	0	0	0
115	0	0	0
116	0	0	0
117	0	4486	0
118	0	0	0
119	0	0	0
120	0	0	0
121	0	0	784
122	0	0	511
123	0	867	1771
124	2903	2822	8823
125	8125	0	0
126	6514	2207	1483
127	0	0	0
128	0	4048	0
129	0	0	4543
130	0	0	3703
131	2690	0	2735
132	0	0	0
133	0	0	0
134	2183	0	0
135	0	0	0
136	3289	0	1146
137	0	0	867
138	0	0	0
139	0	0	3141
140	0	0	0
141	0	0	4573
142	0	0	0
143	0	5109	3406
144	3008	5072	0
145	0	784	0
146	0	0	0
147	0	1797	0
148	1372	1397	2690
149	0	0	2835
150	0	6175	0
151	2682	0	4483
152	3978	8823	3332
153	0	434	0
154	0	0	0
155	0	0	3520
156	0	0	3228
157	1509	2690	10170
158	0	2903	5130
159	0	0	0
160	1668	1373	3141
161	3535	3289	4048
162	0	0	2866
163	1688	2902	566
164	1193	1771	2583
165	3513	1143	4824
166	690	1416	5437
167	0	2183	6697
168	0	3978	5104
169	4400	1372	3013
170	268	1094	5158
171	0	0	10249
172	6145	2242	11432
173	4664	3967	3774
174	2474	5620	2659
175	1323	2835	4518
176	0	3943	0
177	1969	3972	0
178	1952	1509	0
179	6005	2173	0
180	1909	9193	1848
181	191	7540	7278
182	1368	3416	0
183	11508	98	0
184	3163	3154	98
185	3358	11632	0
186	0	9281	0
187	0	11871	0
188	2751	3736	0
189	0	0	0
190	2884	0	0
191	0	5679	0
192	4097	1831	0
193	98	5886	0
194	7986	0	0
195	0	0	0
196	5001	0	0
197	2509	3332	0
198	14020	0	0
199	0	0	0
200	3269	0	0
201	3248	0	0
202	0	3520	553
203	0	0	0
204	0	0	0
205	784	0	0
206	8493	2358	323
207	2207	0	983
208	0	0	0
209	0	0	0
210	0	0	0
211	0	0	0
212	2163	0	0
213	3187	0	0
214	4155	4573	0
215	0	0	0
216	0	0	0
217	0	0	0
218	4486	0	0
219	0	0	0
220	1807	0	0
221	1540	0	0
222	0	0	0
223	0	0	0
224	0	4433	0
225	0	553	0
226	4287	0	0
227	739	0	0
228	4048	323	0
229	1397	0	0
230	1483	0	0
231	0	0	0
232	0	1848	0
233	2713	2845	0
234	0	0	0
235	0	0	0
236	0	0	0
237	319	983	0
238	0	0	0
239	0	0	0
240	0	0	0
241	3332	0	0
242	1797	0	0
243	1096	0	0
244	0	0	0
245	4433	0	0
246	8093	0	0
247	553	0	0
248	2675	0	0
249	0	0	0
250	0	0	0
251	0	0	0
252	0	0	0
253	323	0	0
254	0	0	0
255	9516	0	0
